0	10340
0	12376
0	5036
0	1548
0	19244
0	21397
0	17801
0	2318
0	18794
0	873
0	17206
0	18065
0	17267
0	10685
0	7714
0	13552
0	14781
0	14308
0	11411
1	11515
1	10102
1	12458
1	15249
1	16823
1	19864
1	12702
1	12663
1	5036
1	12579
1	3336
1	5043
1	19588
1	19168
1	2689
1	22030
1	21204
1	20963
1	5157
1	14273
2	15106
2	476
2	11731
3	19144
3	5295
3	7849
4	1724
4	7821
4	12996
4	11757
4	11847
5	19588
5	20900
5	14754
5	9892
5	624
5	7692
5	14941
5	11022
5	1770
5	6133
5	2256
5	17570
5	6405
5	7382
5	17578
5	14656
5	10253
6	19701
6	13188
6	12137
6	21331
6	8212
6	21679
6	18808
6	19740
6	21098
6	17754
7	98
7	21597
7	21824
7	496
7	12521
7	6146
7	4943
7	21599
7	21275
7	17619
7	1714
7	382
7	11098
9	14345
10	12665
10	264
10	18113
10	19606
10	16756
10	21142
10	21906
10	13694
10	6908
10	19617
10	19610
10	14941
10	17077
10	12743
10	10702
10	9064
11	18568
12	2113
12	17542
13	13937
14	15274
14	22022
14	1354
14	14764
14	8545
14	4875
14	21539
14	15258
14	15320
14	18467
14	19970
14	20913
14	11685
14	3275
14	10418
14	12022
14	18971
14	20880
14	5036
14	9890
14	4043
14	21751
14	16645
14	15944
14	19008
14	9833
14	6864
14	10512
14	17672
14	19510
14	7303
14	9644
14	5023
14	1813
14	7617
14	546
14	14179
14	15669
14	14374
14	9552
14	6942
14	10282
14	1484
14	2061
14	7123
14	6822
14	1454
16	4295
16	11135
16	10598
16	10549
16	2526
17	14164
17	14507
17	1526
17	3333
17	18258
17	1966
17	1508
17	15359
17	21651
17	21033
17	19963
17	20905
17	19942
17	15749
17	1172
17	17819
17	18087
17	1391
17	6399
17	5843
17	11305
17	6418
17	374
18	18917
18	7256
18	13147
18	20677
18	14607
18	21038
18	4034
20	11927
20	14982
20	12746
20	12015
20	19350
20	11532
20	16292
20	20512
20	20741
20	19374
20	12376
20	20516
20	20187
20	20184
20	19694
20	6048
20	17542
20	10590
20	14820
20	11173
20	13547
20	10643
20	392
20	11731
20	13447
20	13490
20	14968
20	15445
20	14373
20	15669
20	14066
20	13841
20	12383
20	9384
20	11096
20	9965
20	546
20	6852
20	2152
20	358
20	2761
20	2699
20	9496
20	10409
20	2108
20	5025
20	2201
20	98
20	1772
20	8023
20	2435
21	20900
21	20652
21	20127
21	2797
21	1705
21	10040
21	11150
21	3193
21	9
21	5834
21	5295
21	14966
21	934
22	15242
22	14650
22	8571
22	13106
22	6666
23	7970
23	7305
24	12298
24	21751
24	1919
24	20122
24	1437
24	19731
24	11040
24	7617
25	1753
26	11799
26	10425
26	13504
26	8202
26	13447
26	13278
26	8307
26	11515
26	12773
26	10812
27	21696
27	11775
27	18730
28	18313
29	10210
31	8010
31	2795
31	14800
31	19031
31	13226
31	7123
31	6408
31	2412
31	1687
31	1725
31	101
33	10276
33	407
33	14193
33	18755
33	17755
33	18508
33	12773
34	5124
34	21199
34	21290
34	21039
34	21320
34	19994
34	10266
34	17411
34	19364
34	14809
34	7344
34	9287
34	16924
34	12899
34	13278
35	8782
35	21824
35	18849
35	2433
35	3507
35	3192
35	11266
35	8720
35	167
35	2905
35	21687
35	13720
35	9226
35	584
35	1285
35	1809
35	291
35	19514
35	19832
35	17453
35	21356
35	417
35	12750
35	3366
35	10929
35	17471
35	18258
35	11215
35	217
35	5466
35	17935
35	8683
35	10370
35	5281
35	12685
35	12690
35	10891
35	10562
35	10837
35	13884
35	7153
35	154
35	8613
35	2333
35	1665
35	21664
35	22019
35	17153
35	14842
35	1939
35	9289
35	18584
35	5229
35	507
35	16795
35	6931
36	15121
36	4213
36	17101
36	4593
36	5895
37	4897
37	17151
37	12710
37	2642
37	20846
37	18284
37	15627
37	7941
37	16595
38	12494
38	3596
38	18380
38	9875
38	21112
38	18736
38	20188
38	20278
38	20167
38	19568
38	18857
38	19694
38	20229
38	19713
38	20328
38	15487
38	20047
38	4855
38	15857
38	13564
38	11286
38	16249
38	15718
38	16049
38	14932
38	8935
38	14232
38	6548
38	19039
38	18664
38	18626
38	10685
38	18462
38	13315
38	7789
38	6864
38	16691
38	8255
38	1937
38	14884
38	18346
38	6890
38	14335
38	18257
38	15783
38	13516
38	5211
38	10822
38	16195
38	17206
39	2266
39	4186
40	19569
40	5859
42	8082
42	8389
44	19610
44	14713
44	11832
44	7544
44	7676
44	12884
44	13447
44	5943
44	4091
45	15194
45	176
45	3500
45	12632
45	2595
45	3442
45	14872
45	6414
45	2168
45	3763
45	21352
45	15539
45	18628
45	19405
45	584
45	19599
45	16235
45	15975
45	2036
45	21037
45	6675
45	8545
45	8262
45	20856
45	7466
45	677
45	5515
45	4600
45	13315
45	8696
45	20558
45	11103
45	18264
45	8512
45	15394
45	2277
45	19315
45	20540
45	17304
45	6449
45	11629
45	10111
45	10598
45	1202
45	15522
45	3462
45	16981
45	18738
45	18816
45	1535
45	3507
45	6442
45	6641
45	17929
45	14307
45	5193
45	8105
46	18816
46	16762
46	13463
46	14755
46	1506
46	3266
46	13106
46	7943
46	3220
46	9552
46	6426
46	4861
46	10520
46	10409
46	3793
46	10107
46	329
47	19225
47	3062
47	1803
47	5889
47	18642
47	5869
47	15977
47	15834
47	19751
47	18561
47	10461
48	19405
48	20450
48	18763
48	18452
48	9796
48	19421
48	99
48	2397
48	18867
48	8402
48	236
48	10530
48	1723
48	10386
48	8073
48	10054
48	2295
50	19461
51	54
51	15809
51	18805
51	12019
51	17758
51	21136
51	20002
51	424
51	6562
51	7952
51	6469
51	3390
51	6401
51	11712
51	13446
51	6465
51	11150
51	15517
51	12942
54	5454
55	19135
55	21819
55	21524
55	20793
55	21743
55	20194
55	10017
55	21085
55	20713
55	19471
55	21144
55	5456
55	20586
55	1558
55	5954
55	2477
55	7617
55	13988
55	18411
55	15520
55	21159
55	20645
55	14088
55	1726
55	18809
55	7863
55	14462
55	3793
55	18888
55	17755
55	8520
55	7462
55	4023
55	11775
55	18311
55	16170
55	6860
55	17221
55	11748
57	21845
57	3035
57	11907
57	688
57	3499
57	1159
57	1981
57	987
57	8882
57	1214
57	9040
57	3301
57	11768
57	13565
57	5403
57	820
57	2487
57	1205
57	10025
57	799
57	254
57	622
57	10675
58	3909
58	17936
58	15704
58	10496
59	12621
59	11819
59	20852
59	2916
60	3215
60	15957
60	16012
60	14742
60	14855
61	5718
61	3078
61	8517
61	1645
61	11529
61	12326
61	1487
61	8042
61	7308
61	1933
61	950
61	2943
61	8207
61	250
61	3176
61	1629
61	1464
61	10631
61	1999
61	10407
61	5965
61	3845
61	10253
61	133
61	11131
61	5197
61	8510
61	2672
61	8265
61	7549
61	106
61	8278
61	8504
61	5539
61	8868
61	7692
61	1144
61	8159
61	200
61	1343
61	1130
61	1037
61	1482
61	491
61	7820
61	2708
62	21422
62	6406
62	21204
62	21151
62	20820
62	20229
62	9907
62	11669
62	3791
62	19330
62	19303
62	18709
62	2993
62	8054
62	6555
62	19336
62	18070
62	18704
62	15683
62	6367
62	18295
62	14789
62	17148
62	17296
62	12340
62	16644
62	11451
62	10671
62	10643
62	10588
62	13711
62	12840
62	2194
62	98
62	2562
62	6721
62	17280
62	17601
62	14158
62	3214
62	12836
62	18203
62	14892
62	18809
62	18322
62	9773
62	18097
62	18065
62	11275
62	8708
62	16421
62	13620
