0	12560
0	3583
0	12899
0	16080
0	14345
0	14373
0	799
0	15485
0	12383
1	21275
1	21860
1	2887
1	18834
1	11093
1	14231
1	14307
1	13742
1	382
1	727
1	5484
2	15106
2	19766
2	2513
2	16081
2	17376
2	17638
2	11732
2	20782
2	10903
2	21174
2	10290
2	15520
2	476
2	11731
2	10520
2	5824
2	6917
2	757
2	4373
2	6735
2	283
2	6560
3	6307
3	8175
3	1429
3	4842
4	15845
4	832
4	6933
4	5823
4	420
4	1724
4	10417
4	1201
4	2498
4	3981
5	11374
5	14458
5	6307
5	584
5	8661
6	18860
6	14973
6	15008
6	19281
6	18050
6	20751
6	20565
6	17687
6	16986
6	3642
6	12074
6	14249
6	13115
6	3478
6	18644
6	20025
6	21599
6	1605
6	21136
6	10380
6	20852
6	18226
6	19217
6	19012
6	19688
6	20756
6	16801
6	19450
6	14682
6	33
6	6592
6	11145
6	10860
6	17951
6	6875
6	8772
6	14524
6	13405
6	14890
6	15391
6	16289
6	13466
6	13378
6	12850
6	6631
6	18538
6	14868
6	2938
6	16782
6	7726
6	12721
6	11986
6	17301
6	9071
6	256
6	17421
6	7056
6	9516
6	7571
6	10449
6	2169
6	17360
6	15580
6	13806
6	6958
6	902
6	152
6	2187
6	13684
6	17168
6	10263
6	16646
6	3374
6	12847
6	2194
6	14216
6	15993
6	16087
6	15829
6	7793
6	16457
6	4460
6	5573
6	14471
6	15974
6	16115
6	11431
6	980
6	14858
6	11599
6	11405
6	12311
6	14038
7	20983
7	17656
7	13447
9	19596
9	14188
9	12846
9	7616
9	230
9	14273
9	4650
9	4218
9	902
9	2936
10	1657
10	19231
13	10585
13	9698
13	8401
13	9344
13	17677
13	8408
13	17150
13	6219
13	4091
13	4177
13	976
13	257
13	7746
13	6159
13	983
13	5558
13	5940
13	7535
13	10657
13	126
13	1040
13	4981
13	1882
13	6468
13	6966
13	1000
13	9819
13	7481
13	2269
13	4840
13	2659
15	9187
15	2022
15	13494
15	6693
15	2397
18	4834
18	18662
18	17670
18	21031
18	17406
18	16399
18	13403
18	16397
18	6850
18	6849
18	17177
18	8828
18	16453
18	14075
18	20942
18	10309
18	20636
18	13016
18	7116
18	16629
18	16628
18	16627
18	16626
18	16622
18	16620
18	16616
18	16614
18	16612
18	792
18	16385
18	17306
18	18750
18	14084
18	13907
18	13947
18	13909
18	17158
18	16361
18	16377
18	16376
18	14109
18	14734
18	14506
18	12239
18	11457
18	13389
18	16022
18	8072
18	11055
18	11245
18	14524
18	14232
