0	16069
0	17103
0	12899
0	16080
0	15683
0	13490
0	10734
0	12383
1	10989
1	21275
1	8373
1	15825
1	14307
1	13742
1	382
3	20516
3	20207
3	17540
3	10970
3	6307
3	591
3	7849
5	16742
5	19497
5	3931
5	21972
5	21168
5	1027
5	11616
5	15822
5	2205
5	2240
5	18251
5	1998
5	15872
5	7340
5	9423
5	12556
5	7502
5	2599
5	6591
5	7738
6	15244
6	15184
6	19014
6	15008
6	19530
6	12865
6	19925
6	13040
6	18857
6	17687
6	16683
6	16034
6	3642
6	10841
6	20611
6	21435
6	21136
6	10598
6	11373
6	21033
6	20852
6	18226
6	19217
6	19012
6	18435
6	14936
6	20145
6	20137
6	16261
6	14680
6	19547
6	33
6	10542
6	7604
6	8784
6	10257
6	13405
6	15918
6	13378
6	12850
6	17622
6	6631
6	18538
6	14868
6	2938
6	17675
6	6913
6	9516
6	16816
6	17213
6	10309
6	2169
6	17673
6	17638
6	16713
6	15580
6	17400
6	14415
6	2242
6	11337
6	10909
6	2871
6	1390
6	2789
6	9530
6	10263
6	7371
6	15595
6	16048
6	16646
6	15390
6	12312
6	990
6	3406
6	6399
6	14959
6	15829
6	10743
6	4460
6	15436
6	14471
6	13349
6	15974
6	980
6	14191
6	12311
6	11426
7	4748
7	7227
7	14164
7	21703
7	12279
7	20650
7	19732
7	21284
7	12518
7	12698
7	12560
7	1042
7	1887
7	6390
7	21818
7	16069
7	15620
7	21529
7	20983
7	19174
7	13387
7	17964
7	18132
7	13106
7	19892
7	18971
7	14178
7	12143
7	6864
7	2003
7	11704
7	9819
7	9697
7	2249
7	9567
7	10694
7	11056
7	16
7	1705
7	3755
7	10017
7	8996
7	4703
7	1721
7	1310
7	2487
7	634
7	5585
7	2149
7	6966
7	6948
7	8007
7	2091
7	6588
7	958
7	718
7	3591
7	2761
7	836
7	7354
7	5074
7	5892
7	1398
7	2026
8	18641
8	17614
8	17612
8	15940
8	4141
8	10822
10	17156
10	2026
10	350
10	3629
10	3702
10	2772
10	1658
12	14178
12	11633
12	3671
13	8401
13	6219
13	691
13	13780
13	13881
13	12840
13	118
13	3700
13	8239
13	3748
13	10444
14	21644
14	19364
14	21366
14	20511
14	13114
14	20140
14	18628
14	11421
14	10091
14	11615
14	18432
14	7241
14	14780
14	11040
14	9390
14	4646
15	9187
15	13494
16	11832
16	16994
16	19280
16	11799
17	15175
17	21824
17	15719
17	9872
17	11279
17	6842
17	13829
17	17276
17	18312
17	15184
17	13817
17	6602
17	15683
17	21352
17	18836
17	20961
17	13649
17	18072
17	10611
17	14205
17	19016
17	4640
17	19377
17	14935
17	18380
17	1329
17	13447
17	6864
17	9349
17	12225
17	7355
17	18964
17	1729
17	6806
17	2169
17	17206
17	6808
17	9481
17	10910
17	395
17	3461
17	2194
17	1605
17	5097
17	3736
17	10406
17	10654
17	1565
17	8635
17	6021
17	1024
17	1760
17	11606
17	2231
17	1057
17	2936
17	7361
17	4964
17	7518
17	440
17	1493
17	3981
17	634
17	350
17	8240
17	1916
17	2659
17	4123
17	698
17	2186
17	329
17	7517
18	21315
18	21153
18	18662
18	17406
18	10690
18	16387
18	8134
18	17177
18	8365
18	12183
18	14055
18	14075
18	19561
18	10309
18	20636
18	13016
18	12901
18	7116
18	16628
18	16627
18	16626
18	16624
18	16623
18	16620
18	16615
18	16612
18	16611
18	16610
18	19130
18	14944
18	16385
18	14265
18	20238
18	18896
18	14243
18	13911
18	12983
18	19625
18	19485
18	16384
18	16376
18	16372
18	16370
18	14830
18	14506
18	8072
18	11245
18	12344
18	12209
18	10257
18	15561
19	2789
19	1019
19	12199
19	7912
20	18961
20	19008
20	21385
20	21843
20	5707
20	2599
20	9178
20	12403
20	7354
20	10564
20	10107
20	1087
20	99
20	3650
20	2582
21	18517
21	3925
21	11908
22	20803
22	20516
22	21670
22	21764
22	2904
22	9819
22	6674
23	1772
24	18598
24	17279
24	2162
24	2160
24	15103
24	21888
24	21992
24	2345
24	14577
24	21911
24	12630
24	11286
24	21239
24	3487
24	19347
24	10822
24	21252
24	19810
24	19952
24	19417
24	1183
24	152
24	13143
24	10272
24	7036
24	9168
24	17113
24	465
24	607
