0	6456
1	2442
1	10569
1	1495
1	382
1	10520
3	14807
3	14458
3	1429
5	4841
5	11108
8	9019
9	19596
9	14188
9	14335
9	12773
9	329
9	7616
10	8326
10	18406
10	1939
12	11633
13	10248
13	9698
14	2843
14	1575
14	17244
14	19214
14	20786
14	14177
14	19977
14	2905
14	6367
14	8041
16	17476
16	14925
16	16994
16	19201
16	19134
16	9081
16	19280
16	17455
16	13207
16	1437
16	18037
16	10675
16	14666
17	15663
17	11769
17	3656
17	717
17	15487
18	19405
18	11098
18	19757
18	19928
20	18961
20	18962
20	18794
20	13483
20	16127
20	9567
22	12495
22	13625
22	1190
22	2492
22	1750
22	3063
22	288
23	536
25	4737
26	11081
26	13476
27	12594
27	15759
27	16908
27	3502
27	4450
30	18009
31	10588
31	1428
31	15405
31	10520
31	13553
31	19012
31	15638
31	7353
31	7358
31	7357
31	18709
31	18252
31	11640
31	6430
31	1022
31	15121
31	1496
32	20484
32	19535
32	20320
32	20350
32	16042
33	10643
33	20555
33	20014
33	20533
33	17688
33	14645
33	18839
33	4205
33	18351
33	5834
33	550
33	17499
33	15798
33	17601
34	21421
35	5705
35	3047
35	12376
36	2754
40	5107
44	19617
44	4210
44	10401
44	14146
44	11624
44	13881
45	5298
45	7354
45	12518
45	20584
45	540
45	3756
45	8340
45	2867
45	11779
45	11849
45	15469
45	3748
45	20779
45	7544
45	4213
45	17116
45	4122
45	1797
45	310
45	1149
45	18112
45	10013
45	14755
45	7566
45	18313
45	16119
45	1144
45	735
45	3275
45	11832
45	18021
45	16980
45	17658
45	6864
45	6388
45	15827
45	5647
45	1933
45	8310
45	6480
45	2846
45	6649
45	10737
45	3793
46	12365
46	6681
46	1117
46	6413
46	1429
46	5477
46	4328
46	8545
46	6270
46	2761
46	799
46	3756
46	2113
46	614
46	8693
46	7604
46	5380
46	2003
46	973
47	2959
48	584
48	20455
48	21011
48	20734
48	18866
48	19610
48	48
48	14826
48	4664
48	8720
48	2152
50	15460
50	18770
50	18113
50	8891
50	18250
50	18642
51	18112
51	7466
51	7967
51	10337
51	14183
51	11731
53	15356
53	8705
54	11597
54	13254
54	932
55	19354
55	18601
55	17485
55	17021
55	14345
57	19864
57	20188
57	19190
57	19012
57	19008
58	7216
58	19864
58	12132
58	6864
58	10520
58	7617
61	1920
61	20846
61	21189
61	5096
62	14438
62	16292
62	3750
62	18837
62	799
62	9991
62	10587
62	7094
62	13765
64	20757
64	18908
64	3807
64	2599
65	17133
65	17767
65	13690
65	14559
65	15780
65	9762
65	13280
65	15602
66	13503
66	16980
66	12365
66	10643
66	17094
66	15749
66	5010
66	9875
66	12502
66	7834
66	14155
67	21864
67	6265
67	15155
67	17279
67	4364
67	19529
67	13852
67	10901
67	11529
67	18708
67	11432
67	9875
67	12703
67	11849
67	2033
67	19199
67	18440
67	17670
67	1937
67	10969
67	4157
67	18649
67	20013
70	12398
71	14776
71	13442
71	3402
71	10564
71	2631
72	21280
73	2319
73	21256
75	16594
75	11241
75	9759
76	21251
76	1749
76	6265
76	14645
76	11944
76	6588
76	799
76	17499
76	12949
76	13490
76	7189
78	14178
80	7849
80	158
80	8520
80	1558
81	17601
81	20207
81	9029
81	9785
82	5036
82	7196
82	21529
82	19525
82	202
82	5270
82	478
82	6000
82	7692
82	18274
82	18134
83	15059
84	12580
84	16475
84	14256
84	13490
84	8502
85	17983
85	14935
85	20470
86	17151
86	20900
86	1644
87	15710
87	395
87	4992
87	2544
87	13756
87	5753
87	12502
88	18037
88	9178
88	3188
88	11607
90	18092
90	11790
90	2125
90	21601
90	21527
90	21590
90	15770
90	20293
90	21124
90	21210
90	20461
90	20567
90	510
90	20139
90	19549
90	10868
90	19938
90	10564
90	13460
90	18155
90	16214
90	17693
90	17492
90	8571
90	17455
90	8434
90	17765
90	4462
90	2387
90	15719
90	1011
90	254
90	17601
90	16421
90	14633
90	15684
90	17564
90	16177
90	17542
