0	19620
0	1247
0	3336
0	5036
0	1548
0	19244
0	17021
0	17244
0	20434
0	16804
0	16924
0	6456
0	13490
0	12942
0	14228
1	10989
1	19903
1	15233
1	21275
1	21860
1	2887
1	8373
1	18834
1	15560
1	16796
1	11093
1	15825
1	14231
1	14307
1	13742
1	382
1	1183
1	14273
1	727
1	5484
1	10520
2	17816
2	13381
2	6917
2	4650
2	4394
2	3053
2	4373
2	4301
2	780
2	1364
2	6560
5	8545
5	20745
5	15352
5	21840
5	1027
5	17021
5	19190
5	15772
5	2240
5	9423
5	17578
6	9819
6	18370
6	20288
6	21343
6	18860
6	14973
6	15184
6	12052
6	5959
6	19014
6	11575
6	15008
6	19281
6	19530
6	15169
6	3334
6	12865
6	19925
6	18050
6	13040
6	18857
6	20751
6	20565
6	17687
6	16658
6	19457
6	10063
6	16683
6	16986
6	13399
6	21949
6	10045
6	15
6	9897
6	16034
6	18911
6	3642
6	9549
6	2095
6	12074
6	14249
6	12757
6	13352
6	12537
6	17686
6	10841
6	12518
6	13115
6	20611
6	2003
6	3478
6	21861
6	21435
6	18644
6	20025
6	21007
6	19507
6	3452
6	15676
6	21599
6	1605
6	21136
6	10598
6	3475
6	10380
6	18504
6	11373
6	21033
6	21897
6	10267
6	20852
6	18226
6	19217
6	21674
6	19012
6	18435
6	19888
6	16797
6	12232
6	21023
6	20756
6	16801
6	20145
6	20137
6	17816
6	18852
6	16261
6	19547
6	11145
6	13390
6	13389
6	15918
6	15391
6	13869
6	18312
6	13466
6	13378
6	6553
6	6631
6	17998
6	17334
6	7161
6	17360
6	7793
6	14406
6	12773
6	13490
6	11431
6	980
6	12311
7	4748
7	17688
7	15318
7	21985
7	15310
7	14164
7	21703
7	1615
7	12597
7	12279
7	21539
7	2767
7	15035
7	20650
7	17665
7	19732
7	15168
7	21284
7	12518
7	15016
7	12698
7	12560
7	11421
7	20455
7	21458
7	1042
7	3544
7	21981
7	21878
7	12614
7	21818
7	21817
7	20758
7	2759
7	16069
7	15620
7	20360
7	21529
7	19942
7	18246
7	20983
7	16747
7	4461
7	20511
7	19174
7	20602
7	13387
7	19008
7	20516
7	18857
7	20207
7	17964
7	17082
7	18132
7	13106
7	19892
7	18971
7	18134
7	8289
7	13945
7	12143
7	9691
7	6758
7	17656
7	6864
7	2003
7	11704
7	11819
7	9697
7	236
7	12773
7	2249
7	9567
7	6062
7	10096
7	3204
7	16
7	3635
7	1705
7	1498
7	2904
7	2621
7	768
7	1088
7	780
7	3981
7	381
7	2936
13	10585
13	2269
13	10444
13	10578
15	9187
15	2022
15	13494
17	15719
17	8599
17	15772
17	17156
17	2767
17	21467
17	15140
17	2177
17	13829
17	6536
17	3028
17	3661
17	1367
17	14982
17	17276
17	14188
17	18312
17	7617
17	15184
17	16934
17	953
17	18044
17	11775
17	21352
17	19297
17	3762
17	21961
17	21652
17	17470
17	18836
17	8066
17	18322
17	20961
17	21552
17	18438
17	2431
17	13649
17	18072
17	21924
17	20516
17	4015
17	5371
17	602
17	10611
17	15663
17	14205
17	11616
17	19016
17	20480
17	4640
17	19377
17	14935
17	13179
17	19589
17	21735
17	18380
17	18546
17	20602
17	17244
17	1329
17	11769
17	16807
17	13881
17	13559
17	4649
