391	1155
6701	10714
9316	14706
9316	14707
6716	4709
4785	13462
9895	15709
651	8890
405	11655
4317	27
6409	15599
7970	6465
2734	2319
3620	5214
9633	10775
3340	10463
3231	1340
7012	11232
4791	560
2016	2532
857	6681
8081	15343
593	10715
9514	10516
10238	15918
10329	14867
8427	7007
9866	5391
5712	5080
7082	17308
9896	9832
10071	11417
3700	1242
1373	16421
5426	4507
318	10195
6702	9840
1832	3931
9994	15053
7495	2319
6875	2991
5601	4306
4325	4978
6413	10496
7900	3665
2353	2934
8550	1882
8543	15755
10022	3549
8808	11110
9744	13472
2524	17498
8854	2016
3723	12121
2921	8373
543	6936
6471	15766
2351	13391
5845	13033
6580	13352
1367	9680
2852	14967
5615	5826
8605	1103
140	5966
254	12953
7852	14024
427	8461
455	2285
3983	11210
6710	14801
7081	4722
8104	235
4473	13266
3221	3529
8556	14900
6265	11740
4103	11209
2475	2559
5014	9605
9146	11438
6940	538
4678	11756
6933	16018
3291	1898
4749	2474
2124	16283
223	17588
8084	4848
2391	8062
3390	2596
7741	13093
2348	9192
6907	14104
5027	1643
3483	8342
782	9840
2150	13155
7852	13556
6550	13920
4109	1339
5896	886
2029	13800
10126	16898
8728	11642
553	569
4344	13800
10287	4878
7421	16906
8965	13829
3253	1472
3207	12067
4344	14554
2589	4601
9648	1116
9046	15383
3448	2632
2988	4097
4117	2905
1744	11769
1885	11584
354	12978
5779	2475
237	11883
8624	1725
8598	15484
4110	8867
3843	2688
8839	6959
5558	5339
6553	13669
5616	16485
2460	1099
9712	5562
3460	11240
8180	6672
2129	1099
10385	15538
5561	886
3328	4507
7474	17590
6815	14302
9374	10477
8076	14370
8605	759
8063	4507
9220	8240
4659	3549
3537	5335
4734	4566
4078	15931
9146	17291
792	2559
5280	13794
5610	13502
9509	8335
8876	5816
10271	17203
1894	15547
3388	90
3388	279
9244	3745
5334	13271
9426	14686
1680	446
10164	8237
8040	8357
6391	4703
8750	12554
1781	2297
7202	10728
8545	882
9174	13597
3508	12845
9712	9333
10504	11584
8494	4839
7554	10718
2814	10627
6714	1202
5060	14232
7543	12299
1909	14302
7960	716
6393	13652
9472	10424
7129	541
814	6485
9552	17030
7900	333
3846	1774
6721	14555
6967	8930
3653	11990
3782	12669
1086	17113
731	4780
5475	9939
5973	10069
2658	498
7881	2432
6161	4745
315	7869
2181	11438
1694	5012
1247	3126
3302	12530
6008	1691
10113	2674
7537	4794
8034	10679
1952	6374
7319	6714
7655	9977
5178	2319
2242	12448
2642	8970
3918	10075
656	7322
9890	534
2696	2582
704	5152
7112	3849
6325	3266
10253	17703
6054	12951
3668	12668
5615	4188
3639	2474
994	9320
8390	14690
283	15142
1790	15416
3970	16738
10243	4188
1315	6058
9206	13093
6676	2582
9992	294
5916	9696
4223	11518
9851	8826
5837	11412
6436	3031
9123	13823
746	12580
7131	5688
714	10332
2650	16485
9776	7407
4198	13794
4975	11147
3014	16657
1647	11067
6447	16989
8997	4188
1468	11240
2974	12766
4414	13784
9874	13154
9322	10588
9889	1406
2889	1308
8399	6902
4859	17197
10199	7671
2928	4866
9343	10332
1793	12869
9598	15250
4444	8767
5770	14928
4435	1202
9882	4833
7390	17030
7341	3612
4438	3208
6705	5591
7394	16792
8209	12059
9444	15893
8330	6737
52	15138
2298	2983
4094	7882
1761	14734
8890	14302
7888	6513
9075	12192
139	632
4462	14395
8805	12237
6562	16742
64	8760
9204	510
3654	6072
130	7667
2225	12316
7289	14282
3012	16325
7570	1001
10540	8412
7879	12072
10425	16769
5027	8691
6818	16132
3339	2319
4309	5256
8684	4040
1211	5332
10505	6891
3860	9192
5095	2714
1560	6474
5693	15599
9090	9142
2225	8750
604	13794
10040	11577
8076	9875
7157	6314
3329	9975
5457	8274
8003	13882
7828	14642
2555	14157
4944	7689
3691	17686
2451	14398
5019	6663
2150	2658
8111	11430
7655	6458
5751	16485
927	14904
9438	13317
8779	886
1590	1222
8752	2673
2114	13897
2099	14385
10044	6244
8125	302
7844	5165
6550	3378
8410	9840
4188	8207
1089	12698
2457	9573
4247	17197
959	11412
7456	241
924	9610
1128	4286
4449	5425
9908	10030
8198	349
1298	11646
3048	11097
9485	15927
3616	4604
3165	14833
8591	3303
2289	17021
8690	10740
4345	7731
9111	4993
7100	15543
10342	11049
1719	371
9694	886
3686	7035
511	15332
10221	8045
4227	6914
3001	11101
4443	11593
8710	11326
2618	16648
4091	13249
6021	15957
7394	1773
8117	3799
7812	5272
1616	16438
4892	5374
8318	1198
6748	10753
6748	10756
3626	3528
6325	14659
9123	8509
5371	8351
1215	11651
9561	4940
4040	14259
1144	13658
3159	8698
8744	16360
