10086	12338
480	14585
3239	2839
6508	899
5373	15035
5317	7275
6684	5719
8120	2319
2982	7329
2107	7681
5373	16182
3399	9040
2220	11158
7402	11505
752	11613
4643	15330
10477	11142
3831	23
2229	11139
5565	17637
2229	10620
1195	13721
3438	7982
3468	3303
86	5514
3878	13279
4809	13792
8035	14398
5976	6568
4970	1602
326	1116
4964	9945
8864	9769
5802	6255
8459	2591
2892	14068
8849	2559
7131	12571
1573	6568
1585	7558
1068	9540
7331	6255
4001	13721
4001	10465
4394	2661
4394	13057
5504	5043
9894	14398
10206	10697
1306	11914
4452	14615
421	14686
2733	17344
5793	8025
5793	9769
2998	10965
2266	10706
6243	2964
2483	9855
9756	14454
9234	13065
6535	670
2266	12354
4824	2592
4105	6167
4955	4939
1919	1508
8134	3688
9857	13934
4865	13202
9895	17353
4149	11240
4149	17703
2474	16626
4679	15893
8444	11676
7147	575
5839	3201
9150	3720
4902	5510
5839	10495
5905	15917
1798	3861
6382	5797
6382	1338
9180	5952
9567	3612
4797	9540
2621	5414
9567	15917
10505	14167
6382	16388
10168	17260
8055	8606
9394	13145
9634	1955
9634	9540
6231	1116
7896	11868
9634	49
6063	5586
10425	9192
10425	2593
10425	4466
10425	1898
10425	7237
10425	1952
8684	17095
8684	5224
8684	1645
5129	8314
10425	14495
10425	15250
2472	5733
6221	12383
4314	13980
8869	8483
6237	11415
9695	5388
907	14363
6354	13497
5381	983
2214	1510
3954	7020
2214	8509
9288	16512
3954	9199
10040	9800
5155	4601
7486	1257
8049	8078
5524	11777
5665	2559
5757	3047
8834	13743
8481	6729
9474	403
528	2319
580	7830
6035	7634
3955	6292
5772	1985
8205	7020
2087	16126
8434	15027
2266	7674
8834	1378
7946	8509
2189	2425
8055	11226
7655	1340
7655	4557
3652	5524
7106	7245
1419	801
10368	560
1842	14716
911	10620
7983	3781
1405	10784
1405	13205
10040	5440
3731	16485
5928	10740
5204	15182
4215	3208
8349	11101
8349	5324
6759	15241
3078	10088
3078	8421
3078	9047
7279	7830
2487	4942
10057	10946
8146	6060
1893	9445
10099	801
4841	17171
9781	12787
5408	11870
1861	17336
8251	9720
7978	5248
659	14928
772	15538
1837	10737
2273	907
2360	2022
3043	10458
7237	5530
5606	6696
5513	4132
6333	438
8591	6973
8095	4090
238	5816
5878	14719
1681	15879
8822	13389
6348	17478
9579	17437
2457	13598
4525	12863
941	498
2136	294
6586	5080
5708	7830
9873	13229
3150	16648
5038	17703
6507	1129
4064	11113
9450	1086
8965	16769
2468	1650
6806	16180
2468	11407
3823	3964
4518	5254
10024	3612
3065	8378
4422	15821
111	10378
5708	17036
8678	12084
2611	2957
2638	5525
7479	9820
6381	7828
8977	13445
5074	16666
8265	5398
5378	11973
10043	3303
4780	13752
3101	5332
8111	8509
8820	5889
9627	8335
6230	3166
8362	14157
2943	8342
2808	7779
6161	2228
1228	14087
224	14979
5922	6630
8801	16648
4308	14410
9502	14544
9801	6451
7456	2334
523	2532
9730	11397
9823	7434
6044	734
5948	4839
4337	15631
367	4839
4963	577
9907	4033
3024	5889
7349	10266
7399	181
7944	12160
9374	14793
3302	2756
1941	15868
397	8531
4012	3040
1885	6097
2507	1898
7075	6769
4063	3949
3293	5398
6084	9737
9236	14591
847	5801
9950	9171
4680	8395
3280	9191
9641	7265
4478	6600
1170	2228
4533	13998
4905	6914
6482	8713
2365	15488
440	9192
1181	6804
3888	13613
6409	1274
9641	17101
8498	15398
5806	7504
10287	7805
2691	13932
6948	17203
1119	7130
4076	5745
4821	10700
7671	1650
97	11987
5479	13472
7708	17353
2776	13487
6386	16998
8088	2579
7427	9639
7406	6236
5079	6751
4669	15218
8032	6916
3063	524
3797	4364
635	5224
6242	13407
3623	16541
8271	16800
163	2559
6424	12072
6990	10943
2195	6784
6133	9744
4754	13450
10145	1202
7102	9542
5361	8531
1941	7433
4544	17160
3322	2319
427	70
4949	13366
6901	4557
6553	1729
8783	9573
6542	5905
9947	6468
5592	1862
3135	6648
2079	6167
7195	3266
4634	1449
585	8624
10318	15920
81	14157
3390	2356
6265	13945
4438	8861
6034	16434
667	2474
5550	14302
7191	3441
5881	9521
3037	12454
335	13428
10305	15201
4647	2540
5843	11329
465	16305
6916	4364
1434	10530
7543	2956
8024	8724
4536	16723
3001	7407
3497	3665
3386	10943
9746	11152
8572	4507
7239	11656
1480	498
7981	3918
9831	9040
4104	1927
5853	10812
1157	13794
6894	3303
6894	11348
8914	2281
9506	13100
7182	13861
1173	294
8721	14919
3562	498
1757	16688
125	3303
4326	3278
9123	9957
3057	7635
8567	2628
1483	13348
2256	9806
2102	8257
1899	8064
5493	5332
5980	10821
1760	8378
1796	16688
5980	11835
3194	983
7962	16402
9276	3788
7036	2658
8412	17549
4105	11236
6252	2476
7148	14221
5820	8449
8339	8867
9338	11978
2847	1339
2592	8604
9359	10195
9646	1650
2197	9709
7144	8527
504	2673
2305	14840
394	1460
6689	15138
6792	2852
173	7325
75	1116
1000	8305
4433	15007
3792	15636
1105	7688
7610	235
7343	1484
5085	8357
8651	2319
9063	12957
9964	16271
8874	9332
5839	16161
5097	5788
7408	7352
6018	13229
7127	4358
4248	3774
3866	7000
7034	16723
10140	10332
1128	7828
8867	1116
3275	2559
8505	8335
7737	11584
7977	704
6781	2476
9134	13556
6870	7233
8399	7688
4297	7084
3692	17312
1812	11
8907	12690
1639	17160
5116	2474
1946	5517
5289	3040
792	9904
8959	8381
10001	11793
3026	1187
718	5702
5288	2139
3026	1405
7306	14257
6193	15459
9145	6081
7595	7628
1793	17279
4595	13348
9858	3451
1938	14016
5208	775
8097	4753
5523	11488
6827	5250
10265	9997
7126	3303
7205	2559
6157	17353
3086	2559
2898	2302
3522	8441
5018	6778
10526	8808
382	6451
5887	2319
6609	15074
6781	3486
5802	2419
10479	6363
2329	6
5477	1484
4048	16485
4344	8674
8454	4701
2252	1553
8101	11553
4915	10266
5133	3047
6510	6575
6363	2858
186	15853
8081	49
6990	10357
1346	12207
482	16998
1127	9647
10062	3781
2691	12912
3	15489
2455	4796
5018	9482
6044	13915
3448	11412
8341	16418
5867	3045
3306	1289
9451	1083
4735	13378
7048	15697
3384	1886
937	3918
7048	6364
7048	15858
7427	4796
3335	16653
8042	12871
9623	7641
3638	7116
8234	5483
8250	6795
2355	15241
10353	2948
9687	4792
5395	8121
8276	2983
1807	9375
10062	14659
1189	1898
2949	8357
1350	4507
7452	886
5959	6064
8357	3814
9562	11655
4378	5275
1565	6928
2149	14716
9571	7597
9509	17703
6607	7403
1125	7220
10019	17036
7125	2590
3722	12467
3790	744
9746	13276
8061	8357
8966	3503
1232	8766
4995	3277
3144	1932
2317	14659
2064	10740
7603	1909
10517	16125
7281	4040
4715	15744
854	13721
7587	4978
5743	4469
1093	2810
4623	10266
5929	7407
7619	17691
4536	3303
3972	10159
984	13244
