480	14585
9538	1457
8120	2319
3817	982
5373	16182
3399	9040
2220	11158
6564	4566
752	11613
4643	15330
7493	2319
10477	11142
3831	23
2229	11139
1195	13721
3438	7982
3468	3303
546	10285
4809	13792
5904	1351
8035	14398
326	1116
2085	13502
4964	9945
8864	9769
5802	6255
8459	2591
2432	5113
2892	14068
8849	2559
7131	12571
1068	9540
4001	13721
4001	10465
4394	8064
2025	13017
4394	2661
4394	13057
9894	14398
10206	10697
1306	11914
4452	14615
421	14686
2733	17344
5793	8025
5793	9769
6243	2964
2483	9855
9756	14454
6535	670
4824	2592
4105	6167
1919	1508
9857	13934
4865	13202
8711	1947
9895	17353
1694	1591
4149	11240
4149	17703
2474	16626
7147	1116
4679	15893
8444	11676
4679	17691
7147	575
5839	3201
9150	3720
4902	5510
5839	4767
1798	3861
6382	5797
6382	1338
4293	7961
8592	8335
10505	5398
9567	17622
4797	9540
10505	14167
6382	16388
8055	8606
9634	9540
6231	1116
7896	11868
10425	9192
10425	14513
8684	12663
10425	2593
10425	4466
8684	17037
10425	1898
8684	17095
5129	8314
10425	15250
2214	16204
1793	5026
1793	16939
6221	12383
4314	13980
8869	8483
6663	15655
7897	15241
3954	3383
6354	13497
5381	983
2214	1510
3954	7020
2214	8509
9288	16512
3954	9199
10040	9800
3012	9199
5155	4601
5155	3303
7486	1257
8049	8078
5665	2559
3013	1932
8837	11892
5757	3047
5665	16089
8834	13743
8481	6729
9474	403
7242	5134
528	2319
6035	7634
3955	6292
5772	1985
8205	7020
100	17353
2087	16126
3846	10108
2266	7674
6331	14113
2189	2425
2189	7328
7655	1340
7106	7245
7106	4978
1419	801
10368	560
3624	10327
7983	3781
1405	10784
2718	13402
1405	13205
10099	12525
10040	5440
5204	15182
4215	3208
8349	5324
6759	15241
6759	17703
3078	10088
7279	7830
10057	10946
8146	6060
1893	9445
10099	801
9781	12787
5408	11870
622	15910
7978	5248
659	14928
772	15538
1837	10737
2273	907
2360	2022
5147	6252
5606	6696
2388	9443
6333	438
8591	6973
10361	4888
9063	13712
238	5816
1681	15879
8822	13389
5809	14510
6348	17478
2457	13598
2136	294
162	801
6586	5080
5708	7830
9873	13229
5038	17703
941	7132
8965	16769
8991	14372
3823	3964
4518	5254
10024	3612
111	10378
5708	17036
2638	5525
7479	9820
5074	16666
5378	11973
10043	3303
5512	11846
3101	5332
8111	8509
6785	6902
9627	8335
9552	13602
8362	14157
2943	8342
2808	7779
2016	7502
1228	14087
1369	13786
224	14979
5922	6630
8168	1187
7456	2334
6044	734
8192	14686
9804	16737
4963	577
3213	17433
1404	11272
10096	4459
7399	181
7944	12160
9374	14793
3302	2756
6133	7184
2309	9615
3549	4952
4012	3040
9119	11090
2507	1898
4063	3949
847	5801
4680	8395
9641	7265
4478	6600
1170	2228
782	17017
4533	13998
2055	1179
2365	15488
9441	11148
5690	11236
1181	6804
3888	13613
8498	15398
5806	7504
10287	7805
2691	13932
9271	9863
10509	498
4076	5745
1700	5398
4821	10700
5753	13510
1387	5889
5479	13472
8684	7423
7708	17353
2776	13487
6386	16998
8088	2579
5079	6751
3063	524
1237	13786
6242	13407
8684	10266
3623	16541
3425	9615
5642	4848
2195	6784
8988	14793
199	14026
6133	9744
4030	13896
10145	1202
7102	9542
7595	17480
5361	8531
4443	3362
6812	14029
1941	7433
4544	17160
3322	2319
6901	4557
8783	9573
8170	1552
3135	6648
6265	13945
4438	8861
6034	16434
2198	2790
667	2474
335	13428
5677	1223
5843	11329
465	16305
6916	4364
1434	10530
8024	8724
5961	14048
3001	7407
3497	3665
10456	1514
9746	11152
8572	4507
7058	4026
7239	11656
1480	498
9341	5339
9831	9040
6405	4939
9492	1202
5853	10812
5341	2931
6894	3303
6894	11348
8914	2281
9506	13100
7182	13861
1173	294
3562	498
7385	8931
1757	16688
125	3303
4326	3278
1671	17353
1483	13348
24	5332
780	17637
2102	8257
2110	15721
5493	5332
8617	7576
5980	10821
1760	8378
1796	16688
3194	983
7148	17656
5980	10301
7962	16402
9276	3788
4105	11236
6252	2476
4094	5525
2941	16585
6716	12579
7385	10047
8339	8867
9338	11978
2847	1339
2592	8604
9359	10195
9646	1650
2197	9709
2941	10572
2278	10480
394	1460
6689	15138
6792	2852
173	7325
173	13786
75	1116
1000	8305
5504	11646
7343	1484
5085	8357
8651	2319
9063	12957
5129	11319
5164	4507
5492	10855
4903	5173
2097	9181
7408	7352
7127	4358
2256	13897
2305	11940
4248	3774
479	3664
2301	6930
1899	11146
1128	7828
8867	1116
3275	2559
7737	11584
7977	704
6870	7233
8918	7731
8399	7688
3692	17312
220	15658
5289	3040
3692	7638
792	9904
8959	8381
3026	11770
3311	2319
3026	1187
718	5702
5288	2139
3026	1405
7306	14257
6193	15459
9145	6081
7595	7628
1793	17279
2365	14078
9858	3451
1037	3945
4749	2231
1938	14016
6827	5250
10265	9997
3072	1932
7126	3303
6157	17353
4344	4090
3522	5337
5467	12470
10526	8808
9134	3427
5887	2319
4168	17236
2329	6
4048	16485
6835	691
2707	17375
797	14650
6041	2559
4915	10266
5133	3047
2653	16194
6363	2858
8081	49
1346	12207
482	16998
1127	9647
2691	12912
3	15489
2455	4796
5018	9482
3448	11412
3306	5806
5867	3045
3306	1289
9451	1083
7328	10328
7048	15697
3384	1886
7048	6364
3335	16653
9482	15779
10422	12845
8042	12871
8234	5483
7705	3183
5395	5502
8250	6795
9687	4792
5395	8121
4091	13669
8276	2983
1807	9375
1292	14735
1350	4507
1350	5683
5750	3021
5959	6064
9562	11655
5220	16717
1565	6928
6607	7403
1125	7220
7125	2590
2251	170
3790	744
9746	13276
8061	8357
8966	3503
